category,name,code,value,unit,date,source,description
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.48,Point/Price,2025-07-18,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.58,Point/Price,2025-07-18,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3353.0,Point/Price,2025-07-18,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.07,Point/Price,2025-07-18,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.43,Point/Price,2025-07-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118003.23,Point/Price,2025-07-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117939.98,Point/Price,2025-07-19,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117300.79,Point/Price,2025-07-20,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3401.9,Point/Price,2025-07-21,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.85,Point/Price,2025-07-21,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117439.54,Point/Price,2025-07-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.31,Point/Price,2025-07-21,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.61,Point/Price,2025-07-21,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.37,Point/Price,2025-07-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.39,Point/Price,2025-07-22,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3439.2,Point/Price,2025-07-22,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.39,Point/Price,2025-07-22,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.34,Point/Price,2025-07-22,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.7,Point/Price,2025-07-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,119995.41,Point/Price,2025-07-22,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.39,Point/Price,2025-07-23,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3394.1,Point/Price,2025-07-23,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.21,Point/Price,2025-07-23,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.33,Point/Price,2025-07-23,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.8,Point/Price,2025-07-23,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118754.96,Point/Price,2025-07-23,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.41,Point/Price,2025-07-24,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3371.0,Point/Price,2025-07-24,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.38,Point/Price,2025-07-24,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.78,Point/Price,2025-07-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,40.24,Point/Price,2025-07-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118368.0,Point/Price,2025-07-24,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117635.88,Point/Price,2025-07-25,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.92,Point/Price,2025-07-25,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.76,Point/Price,2025-07-25,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.65,Point/Price,2025-07-25,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.39,Point/Price,2025-07-25,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3334.0,Point/Price,2025-07-25,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117947.37,Point/Price,2025-07-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,119448.49,Point/Price,2025-07-27,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.42,Point/Price,2025-07-28,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.12,Point/Price,2025-07-28,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.59,Point/Price,2025-07-28,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.66,Point/Price,2025-07-28,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3309.1,Point/Price,2025-07-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117924.48,Point/Price,2025-07-28,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.6,Point/Price,2025-07-29,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.42,Point/Price,2025-07-29,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3323.4,Point/Price,2025-07-29,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117922.15,Point/Price,2025-07-29,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.91,Point/Price,2025-07-29,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.33,Point/Price,2025-07-29,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.26,Point/Price,2025-07-30,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,5.57,Point/Price,2025-07-30,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3295.8,Point/Price,2025-07-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,99.94,Point/Price,2025-07-30,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.38,Point/Price,2025-07-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117831.19,Point/Price,2025-07-30,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,100.03,Point/Price,2025-07-31,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.33,Point/Price,2025-07-31,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.57,Point/Price,2025-07-31,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3293.2,Point/Price,2025-07-31,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.36,Point/Price,2025-07-31,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115758.2,Point/Price,2025-07-31,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.69,Point/Price,2025-08-01,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3347.7,Point/Price,2025-08-01,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,36.48,Point/Price,2025-08-01,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.22,Point/Price,2025-08-01,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.41,Point/Price,2025-08-01,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,113320.09,Point/Price,2025-08-01,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112526.91,Point/Price,2025-08-02,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114217.67,Point/Price,2025-08-03,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.69,Point/Price,2025-08-04,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3374.4,Point/Price,2025-08-04,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.78,Point/Price,2025-08-04,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.2,Point/Price,2025-08-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115071.88,Point/Price,2025-08-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.41,Point/Price,2025-08-04,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114141.45,Point/Price,2025-08-05,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3381.9,Point/Price,2025-08-05,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.78,Point/Price,2025-08-05,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.2,Point/Price,2025-08-05,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.59,Point/Price,2025-08-05,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.36,Point/Price,2025-08-05,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.22,Point/Price,2025-08-06,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3380.0,Point/Price,2025-08-06,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.18,Point/Price,2025-08-06,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.31,Point/Price,2025-08-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115028.0,Point/Price,2025-08-06,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.39,Point/Price,2025-08-06,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.24,Point/Price,2025-08-07,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3400.3,Point/Price,2025-08-07,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.74,Point/Price,2025-08-07,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117496.9,Point/Price,2025-08-07,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.38,Point/Price,2025-08-07,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.4,Point/Price,2025-08-07,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.18,Point/Price,2025-08-08,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.28,Point/Price,2025-08-08,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116688.73,Point/Price,2025-08-08,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.13,Point/Price,2025-08-08,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3439.1,Point/Price,2025-08-08,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.46,Point/Price,2025-08-08,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116500.36,Point/Price,2025-08-09,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,119306.76,Point/Price,2025-08-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.42,Point/Price,2025-08-11,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.52,Point/Price,2025-08-11,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.27,Point/Price,2025-08-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118731.45,Point/Price,2025-08-11,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.82,Point/Price,2025-08-11,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3353.1,Point/Price,2025-08-11,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.29,Point/Price,2025-08-12,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3348.9,Point/Price,2025-08-12,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.1,Point/Price,2025-08-12,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.57,Point/Price,2025-08-12,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.51,Point/Price,2025-08-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,120172.91,Point/Price,2025-08-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,123344.06,Point/Price,2025-08-13,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.48,Point/Price,2025-08-13,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3358.7,Point/Price,2025-08-13,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.24,Point/Price,2025-08-13,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.65,Point/Price,2025-08-13,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.84,Point/Price,2025-08-13,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,118359.58,Point/Price,2025-08-14,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.25,Point/Price,2025-08-14,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.46,Point/Price,2025-08-14,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3335.2,Point/Price,2025-08-14,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.29,Point/Price,2025-08-14,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.25,Point/Price,2025-08-14,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.23,Point/Price,2025-08-15,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.48,Point/Price,2025-08-15,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.85,Point/Price,2025-08-15,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.33,Point/Price,2025-08-15,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3336.0,Point/Price,2025-08-15,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117398.35,Point/Price,2025-08-15,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117491.35,Point/Price,2025-08-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,117453.06,Point/Price,2025-08-17,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.46,Point/Price,2025-08-18,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.34,Point/Price,2025-08-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116252.31,Point/Price,2025-08-18,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.17,Point/Price,2025-08-18,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.41,Point/Price,2025-08-18,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3331.7,Point/Price,2025-08-18,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112831.18,Point/Price,2025-08-19,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.27,Point/Price,2025-08-19,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.3,Point/Price,2025-08-19,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.28,Point/Price,2025-08-19,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.41,Point/Price,2025-08-19,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3313.4,Point/Price,2025-08-19,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3343.4,Point/Price,2025-08-20,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,34.79,Point/Price,2025-08-20,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.22,Point/Price,2025-08-20,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.43,Point/Price,2025-08-20,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,114274.74,Point/Price,2025-08-20,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.3,Point/Price,2025-08-20,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3336.9,Point/Price,2025-08-21,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.33,Point/Price,2025-08-21,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.62,Point/Price,2025-08-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,35.49,Point/Price,2025-08-21,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.43,Point/Price,2025-08-21,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112419.03,Point/Price,2025-08-21,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.64,Point/Price,2025-08-22,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.45,Point/Price,2025-08-22,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.26,Point/Price,2025-08-22,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3374.4,Point/Price,2025-08-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116874.09,Point/Price,2025-08-22,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.72,Point/Price,2025-08-22,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115374.33,Point/Price,2025-08-23,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,113458.43,Point/Price,2025-08-24,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.69,Point/Price,2025-08-25,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110124.35,Point/Price,2025-08-25,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.28,Point/Price,2025-08-25,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3373.8,Point/Price,2025-08-25,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.43,Point/Price,2025-08-25,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.47,Point/Price,2025-08-25,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.23,Point/Price,2025-08-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111802.66,Point/Price,2025-08-26,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.61,Point/Price,2025-08-26,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.26,Point/Price,2025-08-26,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3388.6,Point/Price,2025-08-26,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.45,Point/Price,2025-08-26,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111222.06,Point/Price,2025-08-27,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.24,Point/Price,2025-08-27,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.23,Point/Price,2025-08-27,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,37.87,Point/Price,2025-08-27,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3404.6,Point/Price,2025-08-27,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.41,Point/Price,2025-08-27,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.46,Point/Price,2025-08-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112544.8,Point/Price,2025-08-28,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.11,Point/Price,2025-08-28,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.81,Point/Price,2025-08-28,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3431.8,Point/Price,2025-08-28,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.21,Point/Price,2025-08-28,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108410.84,Point/Price,2025-08-29,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.77,Point/Price,2025-08-29,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.23,Point/Price,2025-08-29,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3473.7,Point/Price,2025-08-29,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.82,Point/Price,2025-08-29,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.52,Point/Price,2025-08-29,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108808.07,Point/Price,2025-08-30,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,108236.71,Point/Price,2025-08-31,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,109250.59,Point/Price,2025-09-01,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3549.4,Point/Price,2025-09-02,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.57,Point/Price,2025-09-02,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.77,Point/Price,2025-09-02,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.4,Point/Price,2025-09-02,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111200.59,Point/Price,2025-09-02,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.28,Point/Price,2025-09-02,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111723.21,Point/Price,2025-09-03,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.46,Point/Price,2025-09-03,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.56,Point/Price,2025-09-03,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.21,Point/Price,2025-09-03,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3593.2,Point/Price,2025-09-03,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.14,Point/Price,2025-09-03,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110723.6,Point/Price,2025-09-04,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.18,Point/Price,2025-09-04,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,98.35,Point/Price,2025-09-04,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.56,Point/Price,2025-09-04,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3565.8,Point/Price,2025-09-04,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.49,Point/Price,2025-09-04,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.77,Point/Price,2025-09-05,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.48,Point/Price,2025-09-05,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,38.87,Point/Price,2025-09-05,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3613.2,Point/Price,2025-09-05,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110650.98,Point/Price,2025-09-05,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.09,Point/Price,2025-09-05,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,110224.7,Point/Price,2025-09-06,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111167.62,Point/Price,2025-09-07,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.49,Point/Price,2025-09-08,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,39.64,Point/Price,2025-09-08,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3638.1,Point/Price,2025-09-08,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.45,Point/Price,2025-09-08,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,112071.43,Point/Price,2025-09-08,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.05,Point/Price,2025-09-08,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.79,Point/Price,2025-09-09,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,111530.55,Point/Price,2025-09-09,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3643.3,Point/Price,2025-09-09,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.07,Point/Price,2025-09-09,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,40.06,Point/Price,2025-09-09,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.5,Point/Price,2025-09-09,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,113955.36,Point/Price,2025-09-10,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.03,Point/Price,2025-09-10,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.78,Point/Price,2025-09-10,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,40.3,Point/Price,2025-09-10,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3643.6,Point/Price,2025-09-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.55,Point/Price,2025-09-10,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.59,Point/Price,2025-09-11,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.54,Point/Price,2025-09-11,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,40.71,Point/Price,2025-09-11,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.01,Point/Price,2025-09-11,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115507.54,Point/Price,2025-09-11,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3636.9,Point/Price,2025-09-11,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.59,Point/Price,2025-09-12,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.06,Point/Price,2025-09-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116101.58,Point/Price,2025-09-12,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,40.13,Point/Price,2025-09-12,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3649.4,Point/Price,2025-09-12,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.55,Point/Price,2025-09-12,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115950.51,Point/Price,2025-09-13,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115407.66,Point/Price,2025-09-14,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,97.3,Point/Price,2025-09-15,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3682.2,Point/Price,2025-09-15,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.03,Point/Price,2025-09-15,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,115444.88,Point/Price,2025-09-15,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,43.89,Point/Price,2025-09-15,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.66,Point/Price,2025-09-15,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3688.9,Point/Price,2025-09-16,Yahoo Finance,
글로벌 매크로,미국 10년물 국채 금리,^TNX,4.03,Point/Price,2025-09-16,Yahoo Finance,
글로벌 매크로,달러 인덱스 (DXY),DX-Y.NYB,96.63,Point/Price,2025-09-16,Yahoo Finance,
글로벌 매크로,비트코인,BTC-USD,116843.19,Point/Price,2025-09-16,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,42.34,Point/Price,2025-09-16,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.63,Point/Price,2025-09-16,Yahoo Finance,
글로벌 매크로,금 선물,GC=F,3681.8,Point/Price,2025-09-17,Yahoo Finance,
글로벌 매크로,Global X Uranium ETF,URA,42.52,Point/Price,2025-09-17,Yahoo Finance,
글로벌 매크로,구리 선물,HG=F,4.57,Point/Price,2025-09-17,Yahoo Finance,
